vehicle_id,vehicle_model_id,model_name,vehicle_class,maintenance_event_count,first_maintenance_incoming_at_utc,last_maintenance_release_at_utc,maintenance_cost_krw_sum_observed,legacy_part_price_krw_sum_observed,detail_part_price_krw_sum_observed,mileage_observation_count,min_maintenance_mileage_km,max_maintenance_mileage_km,insurance_cost_krw,insurance_cost_status,classification,cost_warning
8092,1861,19년 벤츠 E클래스 카브리올레[경유],IMPORTED,36,2019-10-11 00:00:00,2024-09-20 00:00:00,3059824,0,0,34,13819,139128,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8093,1861,19년 벤츠 E클래스 카브리올레[경유],IMPORTED,26,2019-10-23 00:00:00,2024-12-09 08:56:00,0,0,0,26,17847,134247,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8094,1861,19년 벤츠 E클래스 카브리올레[경유],IMPORTED,25,2020-03-13 00:00:00,2024-10-06 00:00:00,0,0,100000,25,21140,136295,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8095,1851,19년 엑센트(휘),URBAN,29,2018-08-21 00:00:00,2024-11-23 00:17:00,0,0,0,29,5707,186652,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8096,1856,19년 G80(휘),LUXURY,20,2019-09-27 00:00:00,2024-11-04 09:34:00,1879020,0,0,20,17604,113554,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8097,1856,19년 G80(휘),LUXURY,14,2020-10-26 00:00:00,2024-05-11 09:00:00,0,0,0,14,40259,105631,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8098,1866,20년 셀토스(휘),SUV,7,2022-07-07 00:00:00,2024-06-14 00:00:00,0,0,0,7,13068,55849,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8099,1866,20년 셀토스(휘),SUV,24,2020-03-13 00:00:00,2026-01-13 23:36:00,0,0,53400,24,3123,139064,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8100,1866,20년 셀토스(휘),SUV,26,2021-01-18 00:00:00,2026-04-27 00:43:00,0,0,0,26,14150,143348,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8101,1866,20년 셀토스(휘),SUV,20,2021-02-01 00:00:00,2026-04-01 10:38:00,0,0,0,20,13375,136998,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8102,1866,20년 셀토스(휘),SUV,21,2021-01-21 00:00:00,2026-01-22 07:01:00,0,0,0,21,14099,138921,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8103,1866,20년 셀토스(휘),SUV,20,2020-01-04 00:00:00,2024-08-14 09:00:00,0,0,0,20,12133,121927,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8104,1866,20년 셀토스(휘),SUV,20,2020-01-08 00:00:00,2024-08-08 09:00:00,0,0,0,20,11140,119501,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8105,1866,20년 셀토스(휘),SUV,22,2020-01-19 00:00:00,2024-08-08 09:00:00,643000,0,0,22,13233,126130,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8106,1866,20년 셀토스(휘),SUV,18,2019-12-18 00:00:00,2024-08-08 09:00:00,0,0,0,18,9764,122332,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8107,1866,20년 셀토스(휘),SUV,18,2020-01-20 00:00:00,2024-08-07 09:00:00,0,0,0,18,13754,127616,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8108,1852,18년 뉴레이(휘),URBAN,3,2024-12-03 02:03:00,2025-01-20 06:23:00,0,0,0,3,207727,210775,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8109,1852,18년 뉴레이(휘),URBAN,2,2024-12-04 06:49:00,2025-01-21 09:44:00,0,0,0,2,206675,210007,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8110,1852,18년 뉴레이(휘),URBAN,5,2024-07-10 00:00:00,2025-01-20 06:02:00,0,0,0,5,145320,210918,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8111,1852,18년 뉴레이(휘),URBAN,2,2025-01-13 06:30:00,2025-01-31 05:22:00,0,0,0,2,206938,208088,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8112,1852,18년 뉴레이(휘),URBAN,2,2025-01-14 09:38:00,2025-01-24 01:53:00,0,0,0,2,212155,212913,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8113,1852,18년 뉴레이(휘),URBAN,2,2024-11-01 06:45:00,2025-01-12 08:30:00,0,0,7040,2,192973,198029,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8114,1852,18년 뉴레이(휘),URBAN,3,2024-11-27 05:44:00,2025-01-24 04:47:00,0,0,0,3,202364,206843,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8115,1852,18년 뉴레이(휘),URBAN,3,2025-01-18 04:28:00,2025-02-04 01:19:00,0,0,0,3,206205,207348,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8116,1852,18년 뉴레이(휘),URBAN,1,2025-01-23 04:27:00,2025-01-23 04:27:00,0,0,0,1,203932,203932,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8117,1852,18년 뉴레이(휘),URBAN,6,2024-11-02 08:23:00,2025-01-15 03:53:00,0,0,0,6,199455,204830,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8118,1852,18년 뉴레이(휘),URBAN,4,2024-11-28 23:16:00,2025-01-20 07:12:00,0,0,0,4,202649,207182,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8119,1852,18년 뉴레이(휘),URBAN,36,2018-10-02 00:00:00,2025-01-12 00:39:00,0,0,0,36,13528,198927,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8120,1852,18년 뉴레이(휘),URBAN,34,2018-09-17 00:00:00,2024-12-30 23:04:00,0,0,0,34,15698,194850,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8121,1852,18년 뉴레이(휘),URBAN,28,2018-10-03 00:00:00,2024-12-11 08:30:00,0,0,0,28,13682,197456,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8122,1852,18년 뉴레이(휘),URBAN,32,2018-09-12 00:00:00,2024-10-30 09:50:00,0,0,0,32,13731,195680,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8123,1852,18년 뉴레이(휘),URBAN,26,2018-09-07 00:00:00,2024-12-13 08:35:00,0,0,0,26,13403,199317,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8124,1852,18년 뉴레이(휘),URBAN,35,2018-09-13 00:00:00,2024-11-29 07:34:00,0,0,0,35,12678,196665,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8125,1852,18년 뉴레이(휘),URBAN,5,2024-10-21 06:12:00,2025-01-06 03:25:00,0,0,0,5,200131,206859,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8126,1852,18년 뉴레이(휘),URBAN,4,2024-07-03 00:00:00,2025-02-05 03:18:00,0,0,0,4,193948,212059,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8127,1852,18년 뉴레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8128,1852,18년 뉴레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8129,1852,18년 뉴레이(휘),URBAN,2,2024-10-17 05:32:00,2024-11-04 08:42:00,0,0,0,2,211305,212691,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8130,1852,18년 뉴레이(휘),URBAN,1,2024-11-04 00:00:00,2024-11-04 00:00:00,0,0,0,1,207487,207487,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8131,1852,18년 뉴레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8132,1852,18년 뉴레이(휘),URBAN,1,2024-08-21 00:00:00,2024-08-21 00:00:00,0,0,0,1,198333,198333,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8133,1852,18년 뉴레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8134,1852,18년 뉴레이(휘),URBAN,2,2024-11-07 07:11:00,2024-11-27 02:13:00,0,0,0,2,205566,207174,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8135,1852,18년 뉴레이(휘),URBAN,1,2024-07-29 00:00:00,2024-07-29 00:00:00,0,0,0,1,29339,29339,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8136,1852,18년 뉴레이(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8137,2100,업무용차량,CITY,14,2020-03-25 00:00:00,2024-12-23 08:48:00,0,0,0,12,77508,203199,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8138,1865,19년 더뉴 아반떼(휘),COMPACT,24,2019-12-04 00:00:00,2024-11-18 01:36:00,0,0,0,24,13743,166179,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8139,1865,19년 더뉴 아반떼(휘),COMPACT,22,2020-01-06 00:00:00,2024-10-21 06:14:00,0,0,0,22,10099,100300,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8140,1865,19년 더뉴 아반떼(휘),COMPACT,26,2019-10-22 00:00:00,2024-10-01 00:00:00,165000,0,0,26,8100,161315,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8141,1865,19년 더뉴 아반떼(휘),COMPACT,20,2019-11-20 00:00:00,2024-11-29 06:51:00,0,0,0,20,11747,165213,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8142,1865,19년 더뉴 아반떼(휘),COMPACT,23,2019-11-25 00:00:00,2024-11-03 08:22:00,0,0,0,23,10630,163218,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8143,1865,19년 더뉴 아반떼(휘),COMPACT,21,2019-11-15 00:00:00,2024-10-26 08:41:00,0,0,0,21,9426,162894,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8144,1865,19년 더뉴 아반떼(휘),COMPACT,23,2019-12-23 00:00:00,2024-11-30 23:30:00,0,0,0,23,12227,162220,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8145,1865,19년 더뉴 아반떼(휘),COMPACT,22,2020-01-09 00:00:00,2024-12-03 09:07:00,60500,0,0,22,15771,161662,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8146,1859,19년 더뉴카니발리무진7인(경유),RV,31,2019-08-23 00:00:00,2026-03-09 00:00:00,0,0,401610,31,10115,142273,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8147,1859,19년 더뉴카니발리무진7인(경유),RV,24,2019-08-29 00:00:00,2026-02-05 00:00:00,0,0,0,24,9782,132592,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8148,1859,19년 더뉴카니발리무진7인(경유),RV,31,2019-09-05 00:00:00,2026-04-12 00:35:00,0,0,0,31,10559,1004418,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8149,1859,19년 더뉴카니발리무진7인(경유),RV,31,2019-09-05 00:00:00,2026-01-28 00:00:00,0,0,413710,31,10881,132729,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8150,1859,19년 더뉴카니발리무진7인(경유),RV,33,2019-10-22 00:00:00,2026-04-02 01:17:00,0,0,0,33,14511,128450,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8151,1859,19년 더뉴카니발리무진7인(경유),RV,13,2020-01-21 00:00:00,2024-08-30 09:00:00,0,0,0,13,9715,99617,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8152,1859,19년 더뉴카니발리무진7인(경유),RV,18,2020-01-14 00:00:00,2024-08-21 09:00:00,186175,0,0,18,11601,100347,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8153,1859,19년 더뉴카니발리무진7인(경유),RV,15,2020-01-15 00:00:00,2024-08-21 09:00:00,0,0,0,15,10281,92417,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8154,1859,19년 더뉴카니발리무진7인(경유),RV,20,2019-08-23 00:00:00,2024-06-21 00:00:00,0,0,0,20,9818,99453,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8155,1860,19년 더뉴카니발하이리무진7인(경유),RV,28,2019-08-29 00:00:00,2025-05-18 02:55:00,0,0,167420,28,9251,118213,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8156,1860,19년 더뉴카니발하이리무진7인(경유),RV,30,2019-08-29 00:00:00,2025-05-18 22:43:00,0,0,0,30,8731,124190,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
8157,1860,19년 더뉴카니발하이리무진7인(경유),RV,22,2019-12-15 00:00:00,2025-08-20 04:47:00,0,0,0,22,12264,121857,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
